# mpedb sqllogictest corpus baseline.
# Regenerate deliberately with --write-baseline; never by hand.
# root /home/morten/sqllogictest/test
# key	total	pass	unsupported	wrong	errmis	skipped	fatal
random/expr/slt_good_40.test	15788	10012	0	0	0	5776	0
random/expr/slt_good_41.test	15753	10012	0	0	0	5741	0
random/expr/slt_good_42.test	15738	10012	0	0	0	5726	0
random/expr/slt_good_43.test	15573	10012	0	0	0	5561	0
random/expr/slt_good_44.test	15681	10012	0	0	0	5669	0
random/expr/slt_good_45.test	15704	10012	0	0	0	5692	0
random/expr/slt_good_46.test	15595	10012	0	0	0	5583	0
random/expr/slt_good_47.test	15720	10012	0	0	0	5708	0
random/expr/slt_good_48.test	15721	10012	0	0	0	5709	0
random/expr/slt_good_49.test	15707	10012	0	0	0	5695	0
random/expr/slt_good_5.test	15902	10012	0	0	0	5890	0
random/expr/slt_good_50.test	15722	10012	0	0	0	5710	0
random/expr/slt_good_51.test	15778	10012	0	0	0	5766	0
random/expr/slt_good_52.test	15754	10012	0	0	0	5742	0
random/expr/slt_good_53.test	15738	10012	0	0	0	5726	0
random/expr/slt_good_54.test	15700	10012	0	0	0	5688	0
random/expr/slt_good_55.test	15706	10012	0	0	0	5694	0
random/expr/slt_good_56.test	15805	10012	0	0	0	5793	0
random/expr/slt_good_57.test	15720	10012	0	0	0	5708	0
random/expr/slt_good_58.test	15763	10012	0	0	0	5751	0
random/expr/slt_good_59.test	15763	10012	0	0	0	5751	0
random/expr/slt_good_6.test	15852	10012	0	0	0	5840	0
random/expr/slt_good_60.test	15724	10012	0	0	0	5712	0
random/expr/slt_good_61.test	15789	10012	0	0	0	5777	0
random/expr/slt_good_62.test	15782	10012	0	0	0	5770	0
random/expr/slt_good_63.test	15812	10012	0	0	0	5800	0
random/expr/slt_good_64.test	15820	10012	0	0	0	5808	0
random/expr/slt_good_65.test	15851	10012	0	0	0	5839	0
random/expr/slt_good_66.test	15886	10012	0	0	0	5874	0
random/expr/slt_good_67.test	15826	10012	0	0	0	5814	0
random/expr/slt_good_68.test	15804	10012	0	0	0	5792	0
random/expr/slt_good_69.test	15743	10012	0	0	0	5731	0
random/expr/slt_good_7.test	15827	10012	0	0	0	5815	0
random/expr/slt_good_70.test	15725	10012	0	0	0	5713	0
random/expr/slt_good_71.test	15767	10012	0	0	0	5755	0
random/expr/slt_good_72.test	15789	10012	0	0	0	5777	0
random/expr/slt_good_73.test	15791	10012	0	0	0	5779	0
random/expr/slt_good_74.test	15798	10012	0	0	0	5786	0
random/expr/slt_good_75.test	15851	10012	0	0	0	5839	0
random/expr/slt_good_76.test	15996	10012	0	0	0	5984	0
random/expr/slt_good_77.test	15852	10012	0	0	0	5840	0
random/expr/slt_good_78.test	15700	10012	0	0	0	5688	0
random/expr/slt_good_79.test	15774	10012	0	0	0	5762	0
random/expr/slt_good_8.test	15897	10012	0	0	0	5885	0
random/expr/slt_good_80.test	15805	10012	0	0	0	5793	0
random/expr/slt_good_81.test	15726	10012	0	0	0	5714	0
random/expr/slt_good_82.test	15801	10012	0	0	0	5789	0
random/expr/slt_good_83.test	15805	10012	0	0	0	5793	0
random/expr/slt_good_84.test	15808	10012	0	0	0	5796	0
random/expr/slt_good_85.test	15833	10012	0	0	0	5821	0
random/expr/slt_good_86.test	15824	10012	0	0	0	5812	0
random/expr/slt_good_87.test	16068	10012	0	0	0	6056	0
random/expr/slt_good_88.test	15883	10012	0	0	0	5871	0
random/expr/slt_good_89.test	15747	10012	0	0	0	5735	0
random/expr/slt_good_9.test	15784	10012	0	0	0	5772	0
random/expr/slt_good_90.test	15779	10012	0	0	0	5767	0
random/expr/slt_good_91.test	15829	10012	0	0	0	5817	0
random/expr/slt_good_92.test	15840	10012	0	0	0	5828	0
random/expr/slt_good_93.test	15832	10012	0	0	0	5820	0
random/expr/slt_good_94.test	15731	10012	0	0	0	5719	0
random/expr/slt_good_95.test	15806	10012	0	0	0	5794	0
random/expr/slt_good_96.test	15869	10012	0	0	0	5857	0
random/expr/slt_good_97.test	15870	10012	0	0	0	5858	0
random/expr/slt_good_98.test	16024	10012	0	0	0	6012	0
random/expr/slt_good_99.test	15925	10012	0	0	0	5913	0
random/groupby/slt_good_0.test	10559	10012	0	0	0	547	0
random/groupby/slt_good_1.test	10718	10012	0	0	0	706	0
random/groupby/slt_good_10.test	10254	10012	0	0	0	242	0
random/groupby/slt_good_11.test	11246	10012	0	0	0	1234	0
random/groupby/slt_good_12.test	12706	10012	0	0	0	2694	0
random/groupby/slt_good_13.test	3452	3182	0	0	0	270	0
random/groupby/slt_good_2.test	10684	10012	0	0	0	672	0
random/groupby/slt_good_3.test	10840	10012	0	0	0	828	0
random/groupby/slt_good_4.test	10813	10012	0	0	0	801	0
random/groupby/slt_good_5.test	10816	10012	0	0	0	804	0
random/groupby/slt_good_6.test	10881	10012	0	0	0	869	0
random/groupby/slt_good_7.test	10889	10012	0	0	0	877	0
random/groupby/slt_good_8.test	10638	10012	0	0	0	626	0
random/groupby/slt_good_9.test	10245	10012	0	0	0	233	0
random/select/slt_good_0.test	11084	10012	0	0	0	1072	0
random/select/slt_good_1.test	11319	10012	0	0	0	1307	0
random/select/slt_good_10.test	11532	10011	0	0	0	1521	0
random/select/slt_good_100.test	11918	10012	0	0	0	1906	0
random/select/slt_good_101.test	11890	10012	0	0	0	1878	0
random/select/slt_good_102.test	11952	10012	0	0	0	1940	0
random/select/slt_good_103.test	11883	10011	0	0	0	1872	0
random/select/slt_good_104.test	11911	10012	0	0	0	1899	0
random/select/slt_good_105.test	11885	10010	0	0	0	1875	0
random/select/slt_good_106.test	11891	10012	0	0	0	1879	0
random/select/slt_good_107.test	11900	10012	0	0	0	1888	0
random/select/slt_good_108.test	11853	10011	0	0	0	1842	0
random/select/slt_good_109.test	11857	10011	0	0	0	1846	0
random/select/slt_good_11.test	11623	10012	0	0	0	1611	0
random/select/slt_good_110.test	11861	10009	0	0	0	1852	0
random/select/slt_good_111.test	11940	10011	0	0	0	1929	0
random/select/slt_good_112.test	11943	10012	0	0	0	1931	0
random/select/slt_good_113.test	11776	10011	0	0	0	1765	0
random/select/slt_good_114.test	11894	10012	0	0	0	1882	0
random/select/slt_good_115.test	11922	10012	0	0	0	1910	0
random/select/slt_good_116.test	11916	10010	0	0	0	1906	0
random/select/slt_good_117.test	11994	10012	0	0	0	1982	0
random/select/slt_good_118.test	11932	10012	0	0	0	1920	0
random/select/slt_good_119.test	11946	10010	0	0	0	1936	0
random/select/slt_good_12.test	11568	10012	0	0	0	1556	0
random/select/slt_good_120.test	11906	10012	0	0	0	1894	0
random/select/slt_good_121.test	11907	10012	0	0	0	1895	0
random/select/slt_good_122.test	11940	10011	0	0	0	1929	0
random/select/slt_good_123.test	11921	10012	0	0	0	1909	0
random/select/slt_good_124.test	3397	2865	0	0	0	532	0
random/select/slt_good_125.test	12	12	0	0	0	0	0
random/select/slt_good_126.test	12	12	0	0	0	0	0
random/select/slt_good_13.test	11604	10012	0	0	0	1592	0
random/select/slt_good_14.test	11604	10011	0	0	0	1593	0
random/select/slt_good_15.test	11622	10012	0	0	0	1610	0
random/select/slt_good_16.test	11641	10012	0	0	0	1629	0
random/select/slt_good_17.test	11644	10012	0	0	0	1632	0
random/select/slt_good_18.test	11700	10012	0	0	0	1688	0
random/select/slt_good_19.test	11625	10011	0	0	0	1614	0
random/select/slt_good_2.test	11384	10012	0	0	0	1372	0
random/select/slt_good_20.test	11636	10012	0	0	0	1624	0
random/select/slt_good_21.test	11693	10012	0	0	0	1681	0
random/select/slt_good_22.test	11722	10010	0	0	0	1712	0
random/select/slt_good_23.test	11708	10012	0	0	0	1696	0
random/select/slt_good_24.test	11690	10011	0	0	0	1679	0
random/select/slt_good_25.test	11646	10012	0	0	0	1634	0
random/select/slt_good_26.test	11765	10012	0	0	0	1753	0
random/select/slt_good_27.test	11706	10012	0	0	0	1694	0
random/select/slt_good_28.test	11728	10012	0	0	0	1716	0
random/select/slt_good_29.test	11761	10012	0	0	0	1749	0
random/select/slt_good_3.test	11416	10011	0	0	0	1405	0
random/select/slt_good_30.test	11790	10012	0	0	0	1778	0
random/select/slt_good_31.test	11746	10012	0	0	0	1734	0
random/select/slt_good_32.test	11756	10011	0	0	0	1745	0
random/select/slt_good_33.test	11773	10012	0	0	0	1761	0
random/select/slt_good_34.test	11779	10012	0	0	0	1767	0
random/select/slt_good_35.test	11743	10012	0	0	0	1731	0
random/select/slt_good_36.test	11786	10011	0	0	0	1775	0
random/select/slt_good_37.test	11717	10012	0	0	0	1705	0
random/select/slt_good_38.test	11726	10012	0	0	0	1714	0
random/select/slt_good_39.test	11757	10010	0	0	0	1747	0
random/select/slt_good_4.test	11505	10011	0	0	0	1494	0
random/select/slt_good_40.test	11730	10010	0	0	0	1720	0
random/select/slt_good_41.test	11757	10010	0	0	0	1747	0
random/select/slt_good_42.test	11814	10011	0	0	0	1803	0
random/select/slt_good_43.test	11705	10012	0	0	0	1693	0
random/select/slt_good_44.test	11776	10012	0	0	0	1764	0
random/select/slt_good_45.test	11731	10012	0	0	0	1719	0
random/select/slt_good_46.test	11779	10012	0	0	0	1767	0
random/select/slt_good_47.test	11746	10011	0	0	0	1735	0
random/select/slt_good_48.test	11802	10012	0	0	0	1790	0
random/select/slt_good_49.test	11752	10012	0	0	0	1740	0
random/select/slt_good_5.test	11509	10012	0	0	0	1497	0
random/select/slt_good_50.test	11840	10012	0	0	0	1828	0
random/select/slt_good_51.test	11796	10011	0	0	0	1785	0
random/select/slt_good_52.test	11843	10010	0	0	0	1833	0
random/select/slt_good_53.test	11830	10012	0	0	0	1818	0
random/select/slt_good_54.test	11926	10012	0	0	0	1914	0
random/select/slt_good_55.test	11815	10009	0	0	0	1806	0
random/select/slt_good_56.test	11767	10012	0	0	0	1755	0
random/select/slt_good_57.test	11880	10012	0	0	0	1868	0
random/select/slt_good_58.test	11828	10012	0	0	0	1816	0
random/select/slt_good_59.test	11867	10011	0	0	0	1856	0
random/select/slt_good_6.test	11568	10012	0	0	0	1556	0
random/select/slt_good_60.test	11822	10011	0	0	0	1811	0
random/select/slt_good_61.test	11818	10012	0	0	0	1806	0
random/select/slt_good_62.test	11763	10012	0	0	0	1751	0
random/select/slt_good_63.test	11820	10012	0	0	0	1808	0
random/select/slt_good_64.test	11831	10011	0	0	0	1820	0
random/select/slt_good_65.test	11820	10011	0	0	0	1809	0
random/select/slt_good_66.test	11816	10012	0	0	0	1804	0
random/select/slt_good_67.test	11785	10012	0	0	0	1773	0
random/select/slt_good_68.test	11813	10011	0	0	0	1802	0
random/select/slt_good_69.test	11872	10010	0	0	0	1862	0
random/select/slt_good_7.test	11520	10012	0	0	0	1508	0
random/select/slt_good_70.test	11853	10011	0	0	0	1842	0
random/select/slt_good_71.test	11848	10012	0	0	0	1836	0
random/select/slt_good_72.test	11872	10012	0	0	0	1860	0
random/select/slt_good_73.test	11827	10010	0	0	0	1817	0
random/select/slt_good_74.test	11830	10012	0	0	0	1818	0
random/select/slt_good_75.test	11789	10012	0	0	0	1777	0
random/select/slt_good_76.test	11912	10012	0	0	0	1900	0
random/select/slt_good_77.test	11920	10012	0	0	0	1908	0
random/select/slt_good_78.test	11841	10011	0	0	0	1830	0
random/select/slt_good_79.test	11823	10012	0	0	0	1811	0
random/select/slt_good_8.test	11557	10012	0	0	0	1545	0
random/select/slt_good_80.test	11912	10012	0	0	0	1900	0
random/select/slt_good_81.test	11890	10012	0	0	0	1878	0
random/select/slt_good_82.test	11845	10012	0	0	0	1833	0
random/select/slt_good_83.test	11897	10012	0	0	0	1885	0
random/select/slt_good_84.test	11857	10011	0	0	0	1846	0
random/select/slt_good_85.test	11915	10012	0	0	0	1903	0
random/select/slt_good_86.test	11839	10012	0	0	0	1827	0
random/select/slt_good_87.test	11865	10012	0	0	0	1853	0
random/select/slt_good_88.test	11873	10012	0	0	0	1861	0
random/select/slt_good_89.test	11858	10012	0	0	0	1846	0
random/select/slt_good_9.test	11557	10010	0	0	0	1547	0
random/select/slt_good_90.test	11907	10012	0	0	0	1895	0
random/select/slt_good_91.test	11838	10012	0	0	0	1826	0
random/select/slt_good_92.test	11949	10012	0	0	0	1937	0
random/select/slt_good_93.test	11881	10012	0	0	0	1869	0
random/select/slt_good_94.test	11885	10012	0	0	0	1873	0
random/select/slt_good_95.test	11855	10011	0	0	0	1844	0
random/select/slt_good_96.test	11818	10012	0	0	0	1806	0
random/select/slt_good_97.test	11860	10012	0	0	0	1848	0
random/select/slt_good_98.test	11893	10012	0	0	0	1881	0
random/select/slt_good_99.test	11855	10012	0	0	0	1843	0
select1.test	1031	1031	0	0	0	0	0
select2.test	1031	1031	0	0	0	0	0
select3.test	3351	3351	0	0	0	0	0
select4.test	3857	3857	0	0	0	0	0
select5.test	1436	1436	0	0	0	0	0
